ID,CLASS,CRN,TREE,BRANCH,COURSE_CEILING,MAJOR,MAJOR2,SUBJ,NUMB,SEQ
21,JUNI,20025,3,1,30,CLA,,ANT,101,0
22,JUNI,20025,4,2,30,ECO,,ANT,101,0
23,JUNI,20025,4,2,30,ECO,,ANT,101,0
24,SOPH,20025,3,7,30,XEDU,,ANT,101,0
24,SOPH,20025,4,1,30,XEDU,,ANT,101,0
25,SOPH,20025,1,4,30,XBIO,,ANT,101,0
25,SOPH,20025,1,7,30,XBIO,,ANT,101,0
25,SOPH,20025,2,4,30,XBIO,,ANT,101,0
25,SOPH,20025,2,7,30,XBIO,,ANT,101,0
25,SOPH,20025,3,4,30,XBIO,,ANT,101,0
25,SOPH,20025,3,7,30,XBIO,,ANT,101,0
26,SOPH,20025,1,3,30,ANT,,ANT,101,0
26,SOPH,20025,1,6,30,ANT,,ANT,101,0
26,SOPH,20025,2,2,30,ANT,,ANT,101,0
26,SOPH,20025,3,2,30,ANT,,ANT,101,0
27,SOPH,20025,4,1,30,HIS,,ANT,101,0
28,SOPH,20025,1,4,30,HSP,,ANT,101,0
28,SOPH,20025,1,7,30,HSP,,ANT,101,0
28,SOPH,20025,2,3,30,HSP,,ANT,101,0
28,SOPH,20025,2,5,30,HSP,,ANT,101,0
28,SOPH,20025,3,2,30,HSP,,ANT,101,0
28,SOPH,20025,4,1,30,HSP,,ANT,101,0
29,SOPH,20025,4,4,30,BIO,,ANT,101,0
30,SOPH,20025,4,4,30,XBUS,,ANT,101,0
31,SOPH,20025,1,3,30,XBIO,,ANT,101,0
31,SOPH,20025,1,5,30,XBIO,,ANT,101,0
31,SOPH,20025,2,5,30,XBIO,,ANT,101,0
31,SOPH,20025,3,7,30,XBIO,,ANT,101,0
32,SOPH,20025,3,7,30,XUND,,ANT,101,0
32,SOPH,20025,4,4,30,XUND,,ANT,101,0
33,SOPH,20025,3,3,30,ECO,,ANT,101,0
33,SOPH,20025,3,6,30,ECO,,ANT,101,0
33,SOPH,20025,4,3,30,ECO,,ANT,101,0
34,SOPH,20025,3,4,30,XLAW,,ANT,101,0
34,SOPH,20025,3,7,30,XLAW,,ANT,101,0
35,SOPH,20025,4,2,30,XPSY,,ANT,101,0
36,SOPH,20025,1,7,30,XBIO,,ANT,101,0
36,SOPH,20025,2,4,30,XBIO,,ANT,101,0
36,SOPH,20025,2,6,30,XBIO,,ANT,101,0
36,SOPH,20025,3,3,30,XBIO,,ANT,101,0
36,SOPH,20025,3,5,30,XBIO,,ANT,101,0
36,SOPH,20025,4,2,30,XBIO,,ANT,101,0
37,SOPH,20025,1,7,30,ENG,,ANT,101,0
37,SOPH,20025,3,4,30,ENG,,ANT,101,0
37,SOPH,20025,3,7,30,ENG,,ANT,101,0
38,SOPH,20025,4,4,30,XPRE,,ANT,101,0
39,SOPH,20025,2,7,30,CHE,,ANT,101,0
39,SOPH,20025,4,3,30,CHE,,ANT,101,0
40,SOPH,20025,1,3,30,THE,,ANT,101,0
40,SOPH,20025,1,5,30,THE,,ANT,101,0
40,SOPH,20025,2,3,30,THE,,ANT,101,0
40,SOPH,20025,2,5,30,THE,,ANT,101,0
40,SOPH,20025,3,2,30,THE,,ANT,101,0
41,SOPH,20025,3,7,30,ECO,,ANT,101,0
41,SOPH,20025,4,2,30,ECO,,ANT,101,0
42,SOPH,20025,1,2,30,XBIO,,ANT,101,0
42,SOPH,20025,2,1,30,XBIO,,ANT,101,0
42,SOPH,20025,3,4,30,XBIO,,ANT,101,0
42,SOPH,20025,3,6,30,XBIO,,ANT,101,0
43,SOPH,20025,3,7,30,XLAW,,ANT,101,0
43,SOPH,20025,4,4,30,XLAW,,ANT,101,0
44,SOPH,20025,3,4,30,XBUS,,ANT,101,0
44,SOPH,20025,3,7,30,XBUS,,ANT,101,0
44,SOPH,20025,4,3,30,XBUS,,ANT,101,0
45,FRST,20025,1,4,30,XECO,,ANT,101,0
45,FRST,20025,1,7,30,XECO,,ANT,101,0
46,FRST,20025,1,6,30,XPRE,,ANT,101,0
46,FRST,20025,2,6,30,XPRE,,ANT,101,0
47,FRST,20025,4,1,30,XUND,,ANT,101,0
48,FRST,20025,4,3,30,XPRE,,ANT,101,0
49,FRST,20025,4,2,30,XPOL,,ANT,101,0
49,FRST,20025,4,4,30,XPOL,,ANT,101,0
50,FRST,20025,1,5,30,XENR,,ANT,101,0
51,FRST,20025,1,7,30,XUND,,ANT,101,0
51,FRST,20025,2,4,30,XUND,,ANT,101,0
51,FRST,20025,2,6,30,XUND,,ANT,101,0
51,FRST,20025,3,3,30,XUND,,ANT,101,0
51,FRST,20025,3,5,30,XUND,,ANT,101,0
51,FRST,20025,4,2,30,XUND,,ANT,101,0
52,FRST,20025,4,2,30,XART,,ANT,101,0
53,FRST,20025,2,4,30,XPSY,,ANT,101,0
53,FRST,20025,2,7,30,XPSY,,ANT,101,0
53,FRST,20025,3,5,30,XPSY,,ANT,101,0
54,FRST,20025,1,7,30,XUND,,ANT,101,0
54,FRST,20025,2,4,30,XUND,,ANT,101,0
54,FRST,20025,2,7,30,XUND,,ANT,101,0
54,FRST,20025,3,3,30,XUND,,ANT,101,0
54,FRST,20025,3,5,30,XUND,,ANT,101,0
54,FRST,20025,4,1,30,XUND,,ANT,101,0
55,FRST,20025,2,7,30,XCHE,,ANT,101,0
55,FRST,20025,3,7,30,XCHE,,ANT,101,0
56,FRST,20025,3,7,30,XPOL,,ANT,101,0
57,FRST,20025,4,3,30,XECO,,ANT,101,0
58,FRST,20025,4,3,30,XHIS,,ANT,101,0
59,FRST,20025,1,4,30,XENG,,ANT,101,0
59,FRST,20025,1,6,30,XENG,,ANT,101,0
59,FRST,20025,2,5,30,XENG,,ANT,101,0
59,FRST,20025,3,1,30,XENG,,ANT,101,0
60,FRST,20025,4,1,30,XBIO,,ANT,101,0
61,FRST,20025,1,3,30,XUND,,ANT,101,0
61,FRST,20025,1,5,30,XUND,,ANT,101,0
61,FRST,20025,2,3,30,XUND,,ANT,101,0
61,FRST,20025,2,5,30,XUND,,ANT,101,0
61,FRST,20025,3,1,30,XUND,,ANT,101,0
62,FRST,20025,2,7,30,XCLA,,ANT,101,0
63,FRST,20025,1,7,30,XECO,,ANT,101,0
63,FRST,20025,3,4,30,XECO,,ANT,101,0
63,FRST,20025,4,2,30,XECO,,ANT,101,0
64,FRST,20025,4,4,30,XENG,,ANT,101,0
65,FRST,20025,1,1,30,XBIO,,ANT,101,0
65,FRST,20025,2,1,30,XBIO,,ANT,101,0
65,FRST,20025,3,1,30,XBIO,,ANT,101,0
66,FRST,20025,4,2,30,XHIS,,ANT,101,0
67,FRST,20025,4,1,30,XBIO,,ANT,101,0
68,FRST,20025,4,4,30,XINT,,ANT,101,0
69,FRST,20025,4,2,30,XUND,,ANT,101,0
70,FRST,20025,3,5,30,XENG,,ANT,101,0
70,FRST,20025,4,1,30,XENG,,ANT,101,0
71,FRST,20025,1,1,30,XENG,,ANT,101,0
72,FRST,20025,4,3,30,XINT,,ANT,101,0
73,FRST,20025,1,2,30,XPRE,,ANT,101,0
73,FRST,20025,1,6,30,XPRE,,ANT,101,0
73,FRST,20025,2,3,30,XPRE,,ANT,101,0
73,FRST,20025,2,6,30,XPRE,,ANT,101,0
73,FRST,20025,3,2,30,XPRE,,ANT,101,0
73,FRST,20025,3,7,30,XPRE,,ANT,101,0
73,FRST,20025,4,1,30,XPRE,,ANT,101,0
74,FRST,20025,2,4,30,XHIS,,ANT,101,0
74,FRST,20025,2,6,30,XHIS,,ANT,101,0
74,FRST,20025,3,1,30,XHIS,,ANT,101,0
75,FRST,20025,4,2,30,XPRE,,ANT,101,0
76,FRST,20025,4,4,30,XANT,,ANT,101,0
77,FRST,20025,2,7,30,XPOL,,ANT,101,0
77,FRST,20025,3,4,30,XPOL,,ANT,101,0
77,FRST,20025,3,6,30,XPOL,,ANT,101,0
77,FRST,20025,4,3,30,XPOL,,ANT,101,0
78,FRST,20025,3,7,30,XHIS,,ANT,101,0
78,FRST,20025,4,4,30,XHIS,,ANT,101,0
79,FRST,20025,1,7,30,XUND,,ANT,101,0
79,FRST,20025,2,3,30,XUND,,ANT,101,0
79,FRST,20025,2,5,30,XUND,,ANT,101,0
79,FRST,20025,3,7,30,XUND,,ANT,101,0
79,FRST,20025,4,3,30,XUND,,ANT,101,0
80,FRST,20025,2,2,30,XREL,,ANT,101,0
80,FRST,20025,3,2,30,XREL,,ANT,101,0
81,FRST,20025,4,2,30,XINT,,ANT,101,0
82,FRST,20025,3,4,30,XINT,,ANT,101,0
82,FRST,20025,3,7,30,XINT,,ANT,101,0
83,FRST,20025,1,7,30,XANT,,ANT,101,0
84,FRST,20025,4,4,30,XPRE,,ANT,101,0
7,FRST,20025,4,3,30,XENV,,ANT,101,0
85,FRST,20025,1,7,30,XINT,,ANT,101,0
85,FRST,20025,2,7,30,XINT,,ANT,101,0
85,FRST,20025,3,7,30,XINT,,ANT,101,0
85,FRST,20025,4,3,30,XINT,,ANT,101,0
86,FRST,20025,1,7,30,XINT,,ANT,101,0
86,FRST,20025,2,4,30,XINT,,ANT,101,0
86,FRST,20025,2,6,30,XINT,,ANT,101,0
86,FRST,20025,3,4,30,XINT,,ANT,101,0
86,FRST,20025,3,6,30,XINT,,ANT,101,0
86,FRST,20025,4,1,30,XINT,,ANT,101,0
87,FRST,20025,2,4,30,XUND,,ANT,101,0
87,FRST,20025,2,6,30,XUND,,ANT,101,0
87,FRST,20025,3,4,30,XUND,,ANT,101,0
87,FRST,20025,3,6,30,XUND,,ANT,101,0
87,FRST,20025,4,2,30,XUND,,ANT,101,0
88,FRST,20025,4,3,30,XPRE,,ANT,101,0
89,FRST,20025,1,3,30,XPSY,,ANT,101,0
89,FRST,20025,1,5,30,XPSY,,ANT,101,0
89,FRST,20025,2,2,30,XPSY,,ANT,101,0
89,FRST,20025,3,1,30,XPSY,,ANT,101,0
90,FRST,20025,3,3,30,XINT,,ANT,101,0
90,FRST,20025,3,6,30,XINT,,ANT,101,0
91,FRST,20025,3,1,30,XSOC,,ANT,101,0
92,FRST,20025,4,4,30,XTHE,,ANT,101,0
93,FRST,20025,1,4,30,XENV,,ANT,101,0
93,FRST,20025,1,7,30,XENV,,ANT,101,0
93,FRST,20025,3,4,30,XENV,,ANT,101,0
93,FRST,20025,3,7,30,XENV,,ANT,101,0
94,FRST,20025,1,4,30,XENG,,ANT,101,0
94,FRST,20025,1,7,30,XENG,,ANT,101,0
94,FRST,20025,2,4,30,XENG,,ANT,101,0
94,FRST,20025,2,7,30,XENG,,ANT,101,0
94,FRST,20025,3,4,30,XENG,,ANT,101,0
94,FRST,20025,3,7,30,XENG,,ANT,101,0
95,FRST,20025,3,4,30,XPRE,,ANT,101,0
95,FRST,20025,3,7,30,XPRE,,ANT,101,0
96,FRST,20025,4,2,30,XPOL,,ANT,101,0
97,FRST,20025,4,3,30,XTHE,,ANT,101,0
98,FRST,20025,4,2,30,XENV,,ANT,101,0
99,FRST,20025,1,2,30,XLAW,,ANT,101,0
99,FRST,20025,2,1,30,XLAW,,ANT,101,0
100,FRST,20025,2,5,30,XSOC,,ANT,101,0
100,FRST,20025,3,4,30,XSOC,,ANT,101,0
100,FRST,20025,3,7,30,XSOC,,ANT,101,0
101,FRST,20025,1,7,30,XPHY,,ANT,101,0
101,FRST,20025,2,7,30,XPHY,,ANT,101,0
101,FRST,20025,3,7,30,XPHY,,ANT,101,0
101,FRST,20025,4,1,30,XPHY,,ANT,101,0
102,FRST,20025,1,5,30,XINT,,ANT,101,0
102,FRST,20025,2,5,30,XINT,,ANT,101,0
102,FRST,20025,3,2,30,XINT,,ANT,101,0
103,SENI,21707,2,7,15,POL,,ANT,371,0
103,SENI,21707,3,4,15,POL,,ANT,371,0
103,SENI,21707,3,6,15,POL,,ANT,371,0
104,SENI,21707,1,2,15,ANT,,ANT,371,0
104,SENI,21707,2,2,15,ANT,,ANT,371,0
104,SENI,21707,3,2,15,ANT,,ANT,371,0
105,JUNI,21707,1,3,15,ANT,,ANT,371,0
105,JUNI,21707,1,5,15,ANT,,ANT,371,0
105,JUNI,21707,2,2,15,ANT,,ANT,371,0
105,JUNI,21707,3,2,15,ANT,,ANT,371,0
106,SENI,21707,1,3,15,HSP,,ANT,371,0
106,SENI,21707,1,5,15,HSP,,ANT,371,0
106,SENI,21707,2,2,15,HSP,,ANT,371,0
106,SENI,21707,3,1,15,HSP,,ANT,371,0
107,SENI,21707,1,3,15,HIS,,ANT,371,0
107,SENI,21707,1,5,15,HIS,,ANT,371,0
107,SENI,21707,2,2,15,HIS,,ANT,371,0
107,SENI,21707,3,1,15,HIS,,ANT,371,0
2,SENI,21707,1,2,15,AFR,,ANT,371,0
2,SENI,21707,2,1,15,AFR,,ANT,371,0
108,JUNI,21707,1,1,15,ANT,,ANT,371,0
109,JUNI,21707,2,5,15,ANT,,ANT,371,0
110,JUNI,21707,2,1,15,ANT,,ANT,371,0
111,JUNI,21707,4,1,15,ANT,,ANT,371,0
112,JUNI,21707,1,4,15,ECO,,ANT,371,0
112,JUNI,21707,1,6,15,ECO,,ANT,371,0
112,JUNI,21707,2,4,15,ECO,,ANT,371,0
112,JUNI,21707,2,6,15,ECO,,ANT,371,0
112,JUNI,21707,3,4,15,ECO,,ANT,371,0
112,JUNI,21707,3,6,15,ECO,,ANT,371,0
112,JUNI,21707,4,2,15,ECO,,ANT,371,0
113,JUNI,21707,2,1,15,CIS,,ANT,371,0
113,JUNI,21707,3,1,15,CIS,,ANT,371,0
114,JUNI,21707,1,3,15,ANT,,ANT,371,0
114,JUNI,21707,1,4,15,ANT,,ANT,371,0
114,JUNI,21707,3,6,15,ANT,,ANT,371,0
114,JUNI,21707,3,7,15,ANT,,ANT,371,0
115,JUNI,21707,2,5,15,AFR,,ANT,371,0
115,JUNI,21707,3,4,15,AFR,,ANT,371,0
115,JUNI,21707,3,7,15,AFR,,ANT,371,0
116,JUNI,21707,1,2,15,ANT,,ANT,371,0
116,JUNI,21707,1,7,15,ANT,,ANT,371,0
116,JUNI,21707,2,3,15,ANT,,ANT,371,0
116,JUNI,21707,2,5,15,ANT,,ANT,371,0
116,JUNI,21707,3,1,15,ANT,,ANT,371,0
116,JUNI,21707,4,4,15,ANT,,ANT,371,0
117,SOPH,21707,2,7,15,XCHE,,ANT,371,0
117,SOPH,21707,3,3,15,XCHE,,ANT,371,0
118,SOPH,21707,1,7,15,ANT,,ANT,371,0
118,SOPH,21707,2,1,15,ANT,,ANT,371,0
119,SOPH,21707,1,2,15,ENV,,ANT,371,0
119,SOPH,21707,1,7,15,ENV,,ANT,371,0
119,SOPH,21707,2,1,15,ENV,,ANT,371,0
119,SOPH,21707,3,2,15,ENV,,ANT,371,0
119,SOPH,21707,3,7,15,ENV,,ANT,371,0
120,SOPH,21707,3,3,15,XLAN,,ANT,371,0
120,SOPH,21707,3,4,15,XLAN,,ANT,371,0
121,SOPH,21707,3,4,15,XBUS,,ANT,371,0
121,SOPH,21707,3,7,15,XBUS,,ANT,371,0
121,SOPH,21707,4,4,15,XBUS,,ANT,371,0
122,SOPH,21707,3,5,15,XGSS,,ANT,371,0
122,SOPH,21707,4,4,15,XGSS,,ANT,371,0
123,SENI,23045,2,7,30,PHY,,ANT,271,0
123,SENI,23045,3,4,30,PHY,,ANT,271,0
123,SENI,23045,3,6,30,PHY,,ANT,271,0
123,SENI,23045,4,3,30,PHY,,ANT,271,0
124,SENI,23045,4,1,30,ANT,,ANT,271,0
125,SENI,23045,4,4,30,CIS,,ANT,271,0
126,SENI,23045,1,3,30,ANT,,ANT,271,0
126,SENI,23045,1,5,30,ANT,,ANT,271,0
126,SENI,23045,2,3,30,ANT,,ANT,271,0
126,SENI,23045,2,5,30,ANT,,ANT,271,0
126,SENI,23045,3,2,30,ANT,,ANT,271,0
127,SENI,23045,1,3,30,CIS,,ANT,271,0
127,SENI,23045,1,6,30,CIS,,ANT,271,0
127,SENI,23045,2,2,30,CIS,,ANT,271,0
127,SENI,23045,3,2,30,CIS,,ANT,271,0
128,SENI,23045,2,7,30,ECO,,ANT,271,0
129,SENI,23045,1,7,30,BIO,,ANT,271,0
129,SENI,23045,2,4,30,BIO,,ANT,271,0
129,SENI,23045,2,5,30,BIO,,ANT,271,0
129,SENI,23045,4,1,30,BIO,,ANT,271,0
130,SENI,23045,1,4,30,BIO,,ANT,271,0
130,SENI,23045,1,7,30,BIO,,ANT,271,0
130,SENI,23045,2,4,30,BIO,,ANT,271,0
130,SENI,23045,2,7,30,BIO,,ANT,271,0
130,SENI,23045,4,2,30,BIO,,ANT,271,0
110,JUNI,23045,3,7,30,ANT,,ANT,271,0
110,JUNI,23045,4,1,30,ANT,,ANT,271,0
111,JUNI,23045,4,3,30,ANT,,ANT,271,0
131,JUNI,23045,4,3,30,BIO,,ANT,271,0
132,JUNI,23045,4,4,30,BIO,,ANT,271,0
19,JUNI,23045,2,7,30,FRS,,ANT,271,0
133,JUNI,23045,1,4,30,BIO,,ANT,271,0
133,JUNI,23045,1,6,30,BIO,,ANT,271,0
133,JUNI,23045,2,4,30,BIO,,ANT,271,0
133,JUNI,23045,2,6,30,BIO,,ANT,271,0
133,JUNI,23045,3,3,30,BIO,,ANT,271,0
133,JUNI,23045,3,6,30,BIO,,ANT,271,0
134,JUNI,23045,4,4,30,ENG,,ANT,271,0
26,SOPH,23045,3,7,30,ANT,,ANT,271,0
26,SOPH,23045,4,4,30,ANT,,ANT,271,0
135,SOPH,23045,4,4,30,BIO,,ANT,271,0
136,SOPH,23045,4,2,30,XHIS,,ANT,271,0
137,SOPH,23045,1,4,30,XBIO,,ANT,271,0
137,SOPH,23045,1,7,30,XBIO,,ANT,271,0
137,SOPH,23045,2,3,30,XBIO,,ANT,271,0
137,SOPH,23045,2,6,30,XBIO,,ANT,271,0
137,SOPH,23045,3,3,30,XBIO,,ANT,271,0
137,SOPH,23045,3,6,30,XBIO,,ANT,271,0
138,SOPH,23045,4,4,30,ENV,,ANT,271,0
42,SOPH,23045,1,6,30,XBIO,,ANT,271,0
139,SOPH,23045,4,1,30,XINT,,ANT,271,0
121,SOPH,23045,1,6,30,XBUS,,ANT,271,0
121,SOPH,23045,2,3,30,XBUS,,ANT,271,0
121,SOPH,23045,2,6,30,XBUS,,ANT,271,0
121,SOPH,23045,3,2,30,XBUS,,ANT,271,0
121,SOPH,23045,4,2,30,XBUS,,ANT,271,0
140,SOPH,23045,4,3,30,ENV,,ANT,271,0
52,FRST,23045,4,4,30,XART,,ANT,271,0
65,FRST,23045,4,2,30,XBIO,,ANT,271,0
141,FRST,23045,4,4,30,XPRE,,ANT,271,0
142,FRST,23045,3,6,30,XANT,,ANT,271,0
142,FRST,23045,4,2,30,XANT,,ANT,271,0
143,FRST,23045,4,2,30,XPRE,,ANT,271,0
144,FRST,23045,1,3,30,XPSY,,ANT,271,0
144,FRST,23045,1,5,30,XPSY,,ANT,271,0
144,FRST,23045,2,3,30,XPSY,,ANT,271,0
144,FRST,23045,2,5,30,XPSY,,ANT,271,0
144,FRST,23045,3,3,30,XPSY,,ANT,271,0
144,FRST,23045,3,5,30,XPSY,,ANT,271,0
145,FRST,23045,1,4,30,XBIO,,ANT,271,0
145,FRST,23045,1,7,30,XBIO,,ANT,271,0
145,FRST,23045,2,4,30,XBIO,,ANT,271,0
145,FRST,23045,2,7,30,XBIO,,ANT,271,0
145,FRST,23045,3,4,30,XBIO,,ANT,271,0
145,FRST,23045,3,7,30,XBIO,,ANT,271,0
146,SENI,23263,1,3,5,ANT,,ANT,396,0
147,SENI,23263,1,3,5,ANT,,ANT,396,0
147,SENI,23263,3,3,5,ANT,,ANT,396,0
114,JUNI,23263,1,2,5,ANT,,ANT,396,0
114,JUNI,23263,1,5,5,ANT,,ANT,396,0
148,JUNI,23263,4,4,5,ANT,,ANT,396,0
124,SENI,23264,1,2,5,ANT,,ANT,496,0
124,SENI,23264,2,2,5,ANT,,ANT,496,0
124,SENI,23264,3,2,5,ANT,,ANT,496,0
149,SENI,23264,1,4,5,ANT,,ANT,496,0
149,SENI,23264,2,4,5,ANT,,ANT,496,0
149,SENI,23264,2,7,5,ANT,,ANT,496,0
149,SENI,23264,3,3,5,ANT,,ANT,496,0
149,SENI,23264,3,7,5,ANT,,ANT,496,0
149,SENI,23264,4,4,5,ANT,,ANT,496,0
114,JUNI,23264,3,1,5,ANT,,ANT,496,0
114,JUNI,23264,4,3,5,ANT,,ANT,496,0
114,JUNI,23264,4,4,5,ANT,,ANT,496,0
150,SENI,23524,1,7,30,BIO,,ANT,265,0
150,SENI,23524,2,4,30,BIO,,ANT,265,0
150,SENI,23524,3,4,30,BIO,,ANT,265,0
150,SENI,23524,3,6,30,BIO,,ANT,265,0
150,SENI,23524,4,3,30,BIO,,ANT,265,0
151,SENI,23524,3,7,30,POL,,ANT,265,0
151,SENI,23524,4,4,30,POL,,ANT,265,0
152,SENI,23524,2,7,30,ANT,,ANT,265,0
152,SENI,23524,3,7,30,ANT,,ANT,265,0
152,SENI,23524,4,3,30,ANT,,ANT,265,0
104,SENI,23524,1,4,30,ANT,,ANT,265,0
104,SENI,23524,1,6,30,ANT,,ANT,265,0
104,SENI,23524,2,4,30,ANT,,ANT,265,0
104,SENI,23524,2,6,30,ANT,,ANT,265,0
104,SENI,23524,3,4,30,ANT,,ANT,265,0
104,SENI,23524,3,6,30,ANT,,ANT,265,0
104,SENI,23524,4,1,30,ANT,,ANT,265,0
153,SENI,23524,1,2,30,ANT,,ANT,265,0
153,SENI,23524,2,1,30,ANT,,ANT,265,0
154,SENI,23524,1,4,30,PSY,,ANT,265,0
154,SENI,23524,2,4,30,PSY,,ANT,265,0
154,SENI,23524,3,4,30,PSY,,ANT,265,0
154,SENI,23524,4,2,30,PSY,,ANT,265,0
155,SENI,23524,1,3,30,BIO,,ANT,265,0
155,SENI,23524,1,6,30,BIO,,ANT,265,0
155,SENI,23524,2,2,30,BIO,,ANT,265,0
155,SENI,23524,3,2,30,BIO,,ANT,265,0
155,SENI,23524,4,1,30,BIO,,ANT,265,0
156,SENI,23524,1,4,30,POL,,ANT,265,0
156,SENI,23524,1,7,30,POL,,ANT,265,0
156,SENI,23524,4,3,30,POL,,ANT,265,0
157,JUNI,23524,4,2,30,ANT,ECO,ANT,265,0
111,JUNI,23524,1,5,30,ANT,,ANT,265,0
111,JUNI,23524,2,5,30,ANT,,ANT,265,0
111,JUNI,23524,3,6,30,ANT,,ANT,265,0
158,JUNI,23524,1,3,30,ENV,,ANT,265,0
158,JUNI,23524,2,4,30,ENV,,ANT,265,0
158,JUNI,23524,3,3,30,ENV,,ANT,265,0
159,SOPH,23524,2,7,30,XENR,,ANT,265,0
159,SOPH,23524,4,4,30,XENR,,ANT,265,0
29,SOPH,23524,4,2,30,BIO,,ANT,265,0
160,SOPH,23524,1,3,30,XPRE,,ANT,265,0
160,SOPH,23524,1,5,30,XPRE,,ANT,265,0
160,SOPH,23524,2,2,30,XPRE,,ANT,265,0
160,SOPH,23524,3,1,30,XPRE,,ANT,265,0
161,SOPH,23524,1,4,30,XPRE,,ANT,265,0
161,SOPH,23524,1,6,30,XPRE,,ANT,265,0
161,SOPH,23524,2,3,30,XPRE,,ANT,265,0
161,SOPH,23524,2,5,30,XPRE,,ANT,265,0
161,SOPH,23524,3,2,30,XPRE,,ANT,265,0
161,SOPH,23524,4,1,30,XPRE,,ANT,265,0
162,SOPH,23524,4,2,30,ECO,,ANT,265,0
40,SOPH,23524,1,6,30,THE,,ANT,265,0
40,SOPH,23524,2,6,30,THE,,ANT,265,0
40,SOPH,23524,3,5,30,THE,,ANT,265,0
40,SOPH,23524,4,1,30,THE,,ANT,265,0
120,SOPH,23524,4,3,30,XLAN,,ANT,265,0
42,SOPH,23524,4,3,30,XBIO,,ANT,265,0
163,SOPH,23524,1,4,30,XENG,,ANT,265,0
163,SOPH,23524,1,7,30,XENG,,ANT,265,0
163,SOPH,23524,2,6,30,XENG,,ANT,265,0
163,SOPH,23524,4,2,30,XENG,,ANT,265,0
164,SOPH,23524,1,4,30,XBIO,,ANT,265,0
164,SOPH,23524,3,4,30,XBIO,,ANT,265,0
164,SOPH,23524,3,7,30,XBIO,,ANT,265,0
164,SOPH,23524,4,1,30,XBIO,,ANT,265,0
165,SOPH,23524,4,4,30,XBIO,,ANT,265,0
166,SOPH,23524,1,4,30,CHE,,ANT,265,0
166,SOPH,23524,1,7,30,CHE,,ANT,265,0
166,SOPH,23524,2,4,30,CHE,,ANT,265,0
166,SOPH,23524,2,6,30,CHE,,ANT,265,0
166,SOPH,23524,3,3,30,CHE,,ANT,265,0
